,state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,mergedBy,mergeCommit,deletions,additions,changedFiles,comments,org,repo,openTimeDays
23,OPEN,MDExOlB1bGxSZXF1ZXN0NDU3MTIyMTQ3,MDEV-23299: The udf_init() function cause server crash.,https://github.com/MariaDB/server/pull/1643,2020-07-27 12:10:47+00:00,2020-09-13T08:56:56Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1643,FIRST_TIME_CONTRIBUTOR,zbdba,,,3,40,4,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-07-27T18:45:00Z', 'updatedAt': '2020-07-27T18:45:00Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-664572212', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-07-28T02:26:48Z', 'updatedAt': '2020-07-28T02:26:48Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-664738493', 'author': {'login': 'zbdba'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-07-28T02:38:20Z', 'updatedAt': '2020-07-28T02:38:20Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-664741571', 'author': {'login': 'zbdba'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-07-28T02:39:17Z', 'updatedAt': '2020-07-28T02:39:17Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-664741817', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-07-28T02:45:02Z', 'updatedAt': '2020-07-28T02:45:02Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-664743364', 'author': {'login': 'zbdba'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-07-28T02:52:12Z', 'updatedAt': '2020-07-28T02:52:12Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-664745228', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-07-28T02:55:30Z', 'updatedAt': '2020-07-28T02:55:30Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-664746123', 'author': {'login': 'zbdba'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-07-28T02:56:59Z', 'updatedAt': '2020-07-28T02:56:59Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-664746550', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-07-28T02:59:47Z', 'updatedAt': '2020-07-28T02:59:47Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-664747246', 'author': {'login': 'zbdba'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-07-28T07:29:26Z', 'updatedAt': '2020-07-28T07:29:26Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-664828946', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-07-28T07:31:17Z', 'updatedAt': '2020-07-28T07:31:17Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-664829801', 'author': {'login': 'zbdba'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-07-29T14:53:02Z', 'updatedAt': '2020-07-29T14:53:02Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-665712656', 'author': {'login': 'zbdba'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-07-30T02:09:46Z', 'updatedAt': '2020-07-30T02:09:46Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-666039063', 'author': {'login': 'zbdba'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-07-30T02:22:51Z', 'updatedAt': '2020-07-30T02:22:51Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-666044193', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-07-30T06:25:36Z', 'updatedAt': '2020-07-30T06:25:36Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-666151665', 'author': {'login': 'zbdba'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-08-01T07:44:27Z', 'updatedAt': '2020-08-01T07:44:27Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-667490164', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-08-02T14:42:59Z', 'updatedAt': '2020-08-02T14:42:59Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-667682740', 'author': {'login': 'zbdba'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-08-04T14:31:48Z', 'updatedAt': '2020-08-04T14:31:48Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-668631849', 'author': {'login': 'zbdba'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-08-06T08:49:10Z', 'updatedAt': '2020-08-06T08:49:10Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-669800014', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-08-12T02:28:51Z', 'updatedAt': '2020-08-12T02:28:51Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-672476165', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-08-14T08:08:58Z', 'updatedAt': '2020-08-14T08:08:58Z', 'url': 'https://github.com/MariaDB/server/pull/1643#issuecomment-673949112', 'author': {'login': 'zbdba'}}}]}",MariaDB,server,156.4925115740741
24,OPEN,MDExOlB1bGxSZXF1ZXN0NDU1NzQ0ODQ2,[WIP] MDEV-23143: Adding a JSON_EQUALS function,https://github.com/MariaDB/server/pull/1637,2020-07-23 14:25:31+00:00,2020-07-27T14:54:19Z,,{'edges': []},1637,FIRST_TIME_CONTRIBUTOR,tav-singh,,,0,216,5,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-07-23T14:25:41Z', 'updatedAt': '2020-07-27T03:37:52Z', 'url': 'https://github.com/MariaDB/server/pull/1637#issuecomment-663037868', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,160.39894675925925
25,OPEN,MDExOlB1bGxSZXF1ZXN0NDU1MTQ3NDE3,MDEV-19177: Geometry support by the partition feature,https://github.com/MariaDB/server/pull/1634,2020-07-22 14:15:50+00:00,2020-07-24T07:44:19Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1634,FIRST_TIME_CONTRIBUTOR,H-Plus-Time,,,2,199,3,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-07-22T14:15:59Z', 'updatedAt': '2020-07-22T14:24:48Z', 'url': 'https://github.com/MariaDB/server/pull/1634#issuecomment-662479289', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-07-24T07:43:04Z', 'updatedAt': '2020-07-24T07:43:57Z', 'url': 'https://github.com/MariaDB/server/pull/1634#issuecomment-663391389', 'author': {'login': 'an3l'}}}]}",MariaDB,server,161.4056712962963
26,OPEN,MDExOlB1bGxSZXF1ZXN0NDQ5MTcxODUw,"MDEV-10267 Add ""ngram"" support to MariaDB",https://github.com/MariaDB/server/pull/1624,2020-07-15 00:05:29+00:00,2020-11-02T14:46:01Z,,{'edges': []},1624,CONTRIBUTOR,i-rinat,,,75,917,14,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-07-22T23:14:39Z', 'updatedAt': '2020-07-22T23:14:39Z', 'url': 'https://github.com/MariaDB/server/pull/1624#issuecomment-662743405', 'author': {'login': 'i-rinat'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-07-22T23:50:34Z', 'updatedAt': '2020-07-22T23:52:35Z', 'url': 'https://github.com/MariaDB/server/pull/1624#issuecomment-662753529', 'author': {'login': 'i-rinat'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-07-24T05:54:11Z', 'updatedAt': '2020-07-24T05:54:11Z', 'url': 'https://github.com/MariaDB/server/pull/1624#issuecomment-663359274', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-08-09T19:13:29Z', 'updatedAt': '2020-08-09T19:14:59Z', 'url': 'https://github.com/MariaDB/server/pull/1624#issuecomment-671090078', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-09T20:04:58Z', 'updatedAt': '2020-08-09T20:04:58Z', 'url': 'https://github.com/MariaDB/server/pull/1624#issuecomment-671095004', 'author': {'login': 'i-rinat'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-13T18:37:52Z', 'updatedAt': '2020-08-13T18:37:52Z', 'url': 'https://github.com/MariaDB/server/pull/1624#issuecomment-673643889', 'author': {'login': 'i-rinat'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-24T07:12:16Z', 'updatedAt': '2020-08-24T07:12:16Z', 'url': 'https://github.com/MariaDB/server/pull/1624#issuecomment-678950387', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-25T00:16:47Z', 'updatedAt': '2020-08-25T00:16:47Z', 'url': 'https://github.com/MariaDB/server/pull/1624#issuecomment-679429881', 'author': {'login': 'i-rinat'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-25T22:32:48Z', 'updatedAt': '2020-08-25T22:32:48Z', 'url': 'https://github.com/MariaDB/server/pull/1624#issuecomment-680302156', 'author': {'login': 'i-rinat'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-10-21T04:58:12Z', 'updatedAt': '2020-10-21T04:58:12Z', 'url': 'https://github.com/MariaDB/server/pull/1624#issuecomment-713303334', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-02T14:46:01Z', 'updatedAt': '2020-11-02T14:46:01Z', 'url': 'https://github.com/MariaDB/server/pull/1624#issuecomment-720515719', 'author': {'login': 'i-rinat'}}}]}",MariaDB,server,168.99619212962963
27,OPEN,MDExOlB1bGxSZXF1ZXN0NDQ0NTgyNTU0,MDEV-23001 Precreate static Item_bool() to simplify code,https://github.com/MariaDB/server/pull/1619,2020-07-06 07:05:46+00:00,2020-07-30T10:35:57Z,,{'edges': []},1619,CONTRIBUTOR,DanAtSPB,,,40,64,7,{'edges': []},MariaDB,server,177.7043287037037
28,OPEN,MDExOlB1bGxSZXF1ZXN0NDQwNzYzMzA0,"WIP: Deb: Stop shipping mariadb-plugin-spider separately, include in server",https://github.com/MariaDB/server/pull/1608,2020-06-26 20:01:08+00:00,2020-10-10T21:25:35Z,,{'edges': []},1608,CONTRIBUTOR,ottok,,,27,7,4,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-07-10T19:03:19Z', 'updatedAt': '2020-07-10T19:03:19Z', 'url': 'https://github.com/MariaDB/server/pull/1608#issuecomment-656836872', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-07T18:55:34Z', 'updatedAt': '2020-08-07T18:55:34Z', 'url': 'https://github.com/MariaDB/server/pull/1608#issuecomment-670661361', 'author': {'login': 'ottok'}}}]}",MariaDB,server,187.16587962962964
29,OPEN,MDExOlB1bGxSZXF1ZXN0NDMxNjU2NTc1,MDEV-12130: Add 'continue' statement to mysqltest,https://github.com/MariaDB/server/pull/1585,2020-06-09 09:20:22+00:00,2020-07-01T07:44:58Z,,{'edges': []},1585,FIRST_TIME_CONTRIBUTOR,DwarfMason,,,1,175,3,{'edges': []},MariaDB,server,204.61085648148148
30,OPEN,MDExOlB1bGxSZXF1ZXN0NDI5MDc4MTA0,Deb: Move my_print_defaults to MariaDB client core package,https://github.com/MariaDB/server/pull/1581,2020-06-06 09:14:12+00:00,2020-10-08T16:23:00Z,,{'edges': []},1581,CONTRIBUTOR,ottok,,,3,26,3,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-06-06T09:16:12Z', 'updatedAt': '2020-06-06T09:16:12Z', 'url': 'https://github.com/MariaDB/server/pull/1581#issuecomment-640017919', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-06-23T01:05:31Z', 'updatedAt': '2020-06-23T01:19:25Z', 'url': 'https://github.com/MariaDB/server/pull/1581#issuecomment-647845521', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-07-10T19:08:28Z', 'updatedAt': '2020-07-10T19:08:28Z', 'url': 'https://github.com/MariaDB/server/pull/1581#issuecomment-656842153', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-07-22T21:30:02Z', 'updatedAt': '2020-07-22T21:30:02Z', 'url': 'https://github.com/MariaDB/server/pull/1581#issuecomment-662707346', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-07T18:54:50Z', 'updatedAt': '2020-08-07T18:54:50Z', 'url': 'https://github.com/MariaDB/server/pull/1581#issuecomment-670661037', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-07T21:14:39Z', 'updatedAt': '2020-08-07T21:14:39Z', 'url': 'https://github.com/MariaDB/server/pull/1581#issuecomment-670716128', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-10-08T16:23:00Z', 'updatedAt': '2020-10-08T16:23:00Z', 'url': 'https://github.com/MariaDB/server/pull/1581#issuecomment-705680044', 'author': {'login': 'an3l'}}}]}",MariaDB,server,207.61513888888888
31,OPEN,MDExOlB1bGxSZXF1ZXN0NDI4MzgzMzM3,MDEV-12130: Add break statement in mysqltest,https://github.com/MariaDB/server/pull/1580,2020-06-05 11:08:01+00:00,2020-07-01T07:48:10Z,,{'edges': []},1580,FIRST_TIME_CONTRIBUTOR,DwarfMason,,,1,125,3,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-06-05T11:08:06Z', 'updatedAt': '2020-06-05T11:09:14Z', 'url': 'https://github.com/MariaDB/server/pull/1580#issuecomment-639414546', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server,208.53609953703705
32,OPEN,MDExOlB1bGxSZXF1ZXN0NDI3MTk1Mzkw,Move duplicates from trx_t to row_prebuilt_t,https://github.com/MariaDB/server/pull/1576,2020-06-03 13:17:02+00:00,2020-06-08T08:41:09Z,,{'edges': []},1576,CONTRIBUTOR,t1meshift,,,20,28,6,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-06-03T13:36:06Z', 'updatedAt': '2020-06-03T13:36:06Z', 'url': 'https://github.com/MariaDB/server/pull/1576#issuecomment-638201522', 'author': {'login': 'dr-m'}}}]}",MariaDB,server,210.44650462962963
33,OPEN,MDExOlB1bGxSZXF1ZXN0NDI2ODUzNTk0,MDEV-20946: Hard FTWRL deadlock under user level locks,https://github.com/MariaDB/server/pull/1572,2020-06-02 22:06:14+00:00,2020-11-05T21:56:48Z,,{'edges': []},1572,CONTRIBUTOR,i-rinat,,,1,61,4,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-06-02T22:16:11Z', 'updatedAt': '2020-06-17T23:33:14Z', 'url': 'https://github.com/MariaDB/server/pull/1572#issuecomment-637837099', 'author': {'login': 'i-rinat'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-05T21:55:47Z', 'updatedAt': '2020-11-05T21:56:27Z', 'url': 'https://github.com/MariaDB/server/pull/1572#issuecomment-722668606', 'author': {'login': 'i-rinat'}}}]}",MariaDB,server,211.07900462962962
34,OPEN,MDExOlB1bGxSZXF1ZXN0NDI1NjA2NTU2,Fix my_print_default client,https://github.com/MariaDB/server/pull/1566,2020-05-31 12:44:33+00:00,2020-06-02T19:42:00Z,,{'edges': []},1566,CONTRIBUTOR,Sp1l,,,2,2,2,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-06-01T08:09:32Z', 'updatedAt': '2020-06-01T08:09:32Z', 'url': 'https://github.com/MariaDB/server/pull/1566#issuecomment-636684739', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-06-02T19:41:59Z', 'updatedAt': '2020-06-02T19:41:59Z', 'url': 'https://github.com/MariaDB/server/pull/1566#issuecomment-637765625', 'author': {'login': 'ottok'}}}]}",MariaDB,server,213.4690625
35,OPEN,MDExOlB1bGxSZXF1ZXN0NDIxNTI1Njkx,MDEV-22659: Create one single unified and optimal logrotate config (pending on RPM packaging changes),https://github.com/MariaDB/server/pull/1556,2020-05-21 19:05:21+00:00,2020-11-13T12:21:17Z,,{'edges': []},1556,CONTRIBUTOR,ottok,,,72,81,9,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-21T19:25:37Z', 'updatedAt': '2020-05-21T19:25:37Z', 'url': 'https://github.com/MariaDB/server/pull/1556#issuecomment-632297862', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-22T07:23:56Z', 'updatedAt': '2020-05-22T07:23:56Z', 'url': 'https://github.com/MariaDB/server/pull/1556#issuecomment-632538281', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-23T15:39:17Z', 'updatedAt': '2020-05-23T15:39:17Z', 'url': 'https://github.com/MariaDB/server/pull/1556#issuecomment-633078456', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-06-14T09:28:19Z', 'updatedAt': '2020-06-14T09:28:19Z', 'url': 'https://github.com/MariaDB/server/pull/1556#issuecomment-643741575', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-06-22T11:03:02Z', 'updatedAt': '2020-06-22T11:03:02Z', 'url': 'https://github.com/MariaDB/server/pull/1556#issuecomment-647446264', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-07-05T09:23:34Z', 'updatedAt': '2020-07-05T09:23:34Z', 'url': 'https://github.com/MariaDB/server/pull/1556#issuecomment-653863570', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-08-03T07:20:51Z', 'updatedAt': '2020-08-03T07:20:51Z', 'url': 'https://github.com/MariaDB/server/pull/1556#issuecomment-667853357', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-09-30T17:02:59Z', 'updatedAt': '2020-09-30T17:02:59Z', 'url': 'https://github.com/MariaDB/server/pull/1556#issuecomment-701519952', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-10-06T08:35:21Z', 'updatedAt': '2020-10-06T08:35:21Z', 'url': 'https://github.com/MariaDB/server/pull/1556#issuecomment-704119387', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-10-19T19:38:00Z', 'updatedAt': '2020-10-21T08:42:48Z', 'url': 'https://github.com/MariaDB/server/pull/1556#issuecomment-712397569', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-11-10T18:24:12Z', 'updatedAt': '2020-11-10T18:24:12Z', 'url': 'https://github.com/MariaDB/server/pull/1556#issuecomment-724881731', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-11-10T23:48:17Z', 'updatedAt': '2020-11-10T23:48:17Z', 'url': 'https://github.com/MariaDB/server/pull/1556#issuecomment-725036383', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server,223.20461805555556
36,OPEN,MDExOlB1bGxSZXF1ZXN0NDIxNDk2ODYx,MDEV-19168 Add ssl-flush command,https://github.com/MariaDB/server/pull/1555,2020-05-21 18:04:49+00:00,2020-05-27T14:56:36Z,,{'edges': []},1555,FIRST_TIME_CONTRIBUTOR,KartikSoneji,,,2,71,3,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-21T18:04:53Z', 'updatedAt': '2020-05-24T20:47:57Z', 'url': 'https://github.com/MariaDB/server/pull/1555#issuecomment-632257968', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-22T02:21:49Z', 'updatedAt': '2020-05-22T02:21:49Z', 'url': 'https://github.com/MariaDB/server/pull/1555#issuecomment-632441673', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-22T07:02:51Z', 'updatedAt': '2020-05-22T07:02:51Z', 'url': 'https://github.com/MariaDB/server/pull/1555#issuecomment-632527745', 'author': {'login': 'robertbindar'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-22T11:52:56Z', 'updatedAt': '2020-05-22T11:57:32Z', 'url': 'https://github.com/MariaDB/server/pull/1555#issuecomment-632653139', 'author': {'login': 'KartikSoneji'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-22T12:04:46Z', 'updatedAt': '2020-05-22T12:04:46Z', 'url': 'https://github.com/MariaDB/server/pull/1555#issuecomment-632657832', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-22T16:25:23Z', 'updatedAt': '2020-05-22T16:25:23Z', 'url': 'https://github.com/MariaDB/server/pull/1555#issuecomment-632782116', 'author': {'login': 'KartikSoneji'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-22T23:15:41Z', 'updatedAt': '2020-05-22T23:15:41Z', 'url': 'https://github.com/MariaDB/server/pull/1555#issuecomment-632940469', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server,223.2466550925926
37,OPEN,MDExOlB1bGxSZXF1ZXN0NDIxMTc0MjU1,selinux: allow read of /proc/sys/kernel/core_pattern,https://github.com/MariaDB/server/pull/1553,2020-05-21 06:23:44+00:00,2020-05-21T09:46:19Z,,{'edges': []},1553,MEMBER,grooverdan,,,0,1,1,{'edges': []},MariaDB,server,223.7335185185185
38,OPEN,MDExOlB1bGxSZXF1ZXN0NDIwNDY0OTg3,[perf] parallel init rollback segments,https://github.com/MariaDB/server/pull/1549,2020-05-20 02:17:21+00:00,2020-06-22T07:22:27Z,,{'edges': [{'node': {'name': 'license-mca'}}]},1549,FIRST_TIME_CONTRIBUTOR,justfortaste,,,13,101,7,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-20T02:17:28Z', 'updatedAt': '2020-05-20T07:28:58Z', 'url': 'https://github.com/MariaDB/server/pull/1549#issuecomment-631192656', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-05-20T07:22:28Z', 'updatedAt': '2020-05-20T07:23:51Z', 'url': 'https://github.com/MariaDB/server/pull/1549#issuecomment-631288078', 'author': {'login': 'vaintroub'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-06-18T12:17:58Z', 'updatedAt': '2020-06-18T12:17:58Z', 'url': 'https://github.com/MariaDB/server/pull/1549#issuecomment-645981015', 'author': {'login': 'dr-m'}}}]}",MariaDB,server,224.90461805555555
39,OPEN,MDExOlB1bGxSZXF1ZXN0NDE5MzU3OTgz,MDEV-14558: Indicating Maturity level of the Server,https://github.com/MariaDB/server/pull/1545,2020-05-18 09:00:34+00:00,2020-11-16T14:10:35Z,,{'edges': []},1545,FIRST_TIME_CONTRIBUTOR,MohammedHMateen,,,491887,610827,6572,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-05-18T09:00:51Z', 'updatedAt': '2020-11-16T14:10:35Z', 'url': 'https://github.com/MariaDB/server/pull/1545#issuecomment-630046470', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-05-18T17:22:54Z', 'updatedAt': '2020-05-18T17:25:31Z', 'url': 'https://github.com/MariaDB/server/pull/1545#issuecomment-630325400', 'author': {'login': 'an3l'}}}]}",MariaDB,server,226.6246064814815
