,state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,mergedBy,mergeCommit,deletions,additions,changedFiles,comments,org,repo,openTimeDays
22,MERGED,MDExOlB1bGxSZXF1ZXN0MTE5Mzg2MzI0,MDEV-12646: systemd service file changes from Fedora,https://github.com/MariaDB/server/pull/387,2017-05-08 06:46:30+00:00,2019-09-20T06:06:47Z,2019-09-20 05:59:19+00:00,{'edges': [{'node': {'name': 'license-mca'}}]},387,MEMBER,grooverdan,{'login': 'cvicentiu'},{'oid': '75bcf1f9ad4a4bb5fa9cb8818abe6ace52e53d85'},23,47,3,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2017-05-08T10:21:50Z', 'updatedAt': '2017-05-08T10:21:50Z', 'url': 'https://github.com/MariaDB/server/pull/387#issuecomment-299829883', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2017-05-09T02:18:26Z', 'updatedAt': '2017-05-09T02:18:26Z', 'url': 'https://github.com/MariaDB/server/pull/387#issuecomment-300042624', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-01-08T23:27:23Z', 'updatedAt': '2018-01-08T23:27:23Z', 'url': 'https://github.com/MariaDB/server/pull/387#issuecomment-356129523', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-01-18T10:34:13Z', 'updatedAt': '2018-01-18T10:34:13Z', 'url': 'https://github.com/MariaDB/server/pull/387#issuecomment-358606163', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-03-05T07:46:07Z', 'updatedAt': '2018-03-05T08:35:46Z', 'url': 'https://github.com/MariaDB/server/pull/387#issuecomment-370335113', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-03-05T20:24:35Z', 'updatedAt': '2018-03-05T20:24:35Z', 'url': 'https://github.com/MariaDB/server/pull/387#issuecomment-370552627', 'author': {'login': 'codership-jenkins'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-03-06T09:46:07Z', 'updatedAt': '2018-03-06T09:46:07Z', 'url': 'https://github.com/MariaDB/server/pull/387#issuecomment-370723490', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-03-06T22:03:01Z', 'updatedAt': '2018-03-06T22:03:01Z', 'url': 'https://github.com/MariaDB/server/pull/387#issuecomment-370944930', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-04-06T05:16:01Z', 'updatedAt': '2018-04-06T05:16:01Z', 'url': 'https://github.com/MariaDB/server/pull/387#issuecomment-379150291', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-05-08T08:36:21Z', 'updatedAt': '2018-05-08T08:36:21Z', 'url': 'https://github.com/MariaDB/server/pull/387#issuecomment-387328082', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-09-20T06:06:47Z', 'updatedAt': '2019-09-20T06:06:47Z', 'url': 'https://github.com/MariaDB/server/pull/387#issuecomment-533420359', 'author': {'login': 'cvicentiu'}}}]}",MariaDB,server,236.71770833333332
23,CLOSED,MDExOlB1bGxSZXF1ZXN0MTE4NzQ5NTI1,WIP: Update debian/ directory based on latest mariadb-10.3 Debian packaging,https://github.com/MariaDB/server/pull/380,2017-05-03 12:27:13+00:00,2018-01-27T10:46:36Z,2018-01-27 10:46:36+00:00,{'edges': []},380,NONE,oerdnj,,,4763,9597,156,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2017-05-12T12:09:02Z', 'updatedAt': '2017-05-12T12:09:02Z', 'url': 'https://github.com/MariaDB/server/pull/380#issuecomment-301059709', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2017-06-05T09:13:51Z', 'updatedAt': '2017-06-05T09:13:51Z', 'url': 'https://github.com/MariaDB/server/pull/380#issuecomment-306141497', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2017-08-31T14:53:38Z', 'updatedAt': '2017-08-31T14:53:38Z', 'url': 'https://github.com/MariaDB/server/pull/380#issuecomment-326320897', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-01-08T19:27:03Z', 'updatedAt': '2018-01-08T19:27:03Z', 'url': 'https://github.com/MariaDB/server/pull/380#issuecomment-356069767', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-01-08T19:50:01Z', 'updatedAt': '2018-01-08T19:50:01Z', 'url': 'https://github.com/MariaDB/server/pull/380#issuecomment-356076155', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-01-27T10:46:36Z', 'updatedAt': '2018-01-27T10:46:36Z', 'url': 'https://github.com/MariaDB/server/pull/380#issuecomment-360976469', 'author': {'login': 'svoj'}}}]}",MariaDB,server,241.48109953703704
24,MERGED,MDExOlB1bGxSZXF1ZXN0MTE3NDI2OTAy,MDEV-10814: Coredumps to exclude query cache,https://github.com/MariaDB/server/pull/366,2017-04-25 08:15:58+00:00,2018-04-24T08:40:48Z,2018-04-24 08:13:53+00:00,{'edges': []},366,MEMBER,grooverdan,{'login': 'sanja-byelkin'},{'oid': '31aa27776868ddd656ddb5d39e3d0a1a82e2e218'},1,19,2,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2017-04-26T10:41:11Z', 'updatedAt': '2017-04-26T10:41:11Z', 'url': 'https://github.com/MariaDB/server/pull/366#issuecomment-297347690', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2017-06-20T09:15:06Z', 'updatedAt': '2017-06-20T09:15:06Z', 'url': 'https://github.com/MariaDB/server/pull/366#issuecomment-309694400', 'author': {'login': 'sanja-byelkin'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2017-06-20T12:20:13Z', 'updatedAt': '2017-06-20T12:20:13Z', 'url': 'https://github.com/MariaDB/server/pull/366#issuecomment-309735893', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2017-11-21T03:37:48Z', 'updatedAt': '2017-11-21T03:37:48Z', 'url': 'https://github.com/MariaDB/server/pull/366#issuecomment-345907214', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-02-25T11:56:25Z', 'updatedAt': '2018-02-25T11:56:25Z', 'url': 'https://github.com/MariaDB/server/pull/366#issuecomment-368303343', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-03-05T20:24:37Z', 'updatedAt': '2018-03-05T20:24:37Z', 'url': 'https://github.com/MariaDB/server/pull/366#issuecomment-370552637', 'author': {'login': 'codership-jenkins'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-04-24T08:40:48Z', 'updatedAt': '2018-04-24T08:40:48Z', 'url': 'https://github.com/MariaDB/server/pull/366#issuecomment-383851949', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server,249.6555787037037
25,MERGED,MDExOlB1bGxSZXF1ZXN0MTE3NDE2NDQx,MDEV-10814: innodb large allocations - Don't dump,https://github.com/MariaDB/server/pull/364,2017-04-25 07:05:12+00:00,2018-02-22T08:09:19Z,2018-02-22 06:36:24+00:00,{'edges': []},364,MEMBER,grooverdan,{'login': 'dr-m'},{'oid': 'b600f30786816e33c1706dd36cdabf21034dc781'},41,180,8,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2017-04-25T08:41:57Z', 'updatedAt': '2017-04-25T08:46:34Z', 'url': 'https://github.com/MariaDB/server/pull/364#issuecomment-296961293', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2017-08-22T23:48:06Z', 'updatedAt': '2017-08-22T23:54:52Z', 'url': 'https://github.com/MariaDB/server/pull/364#issuecomment-324182022', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2017-08-28T09:35:42Z', 'updatedAt': '2017-08-28T09:35:42Z', 'url': 'https://github.com/MariaDB/server/pull/364#issuecomment-325307968', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2017-08-28T09:39:13Z', 'updatedAt': '2017-08-28T09:39:27Z', 'url': 'https://github.com/MariaDB/server/pull/364#issuecomment-325308684', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2017-08-28T09:41:35Z', 'updatedAt': '2017-08-28T09:41:35Z', 'url': 'https://github.com/MariaDB/server/pull/364#issuecomment-325309172', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2017-08-29T00:40:42Z', 'updatedAt': '2017-08-29T00:40:42Z', 'url': 'https://github.com/MariaDB/server/pull/364#issuecomment-325521258', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2017-10-18T18:42:32Z', 'updatedAt': '2017-10-18T18:42:32Z', 'url': 'https://github.com/MariaDB/server/pull/364#issuecomment-337689232', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2017-10-26T06:13:13Z', 'updatedAt': '2017-10-26T06:13:13Z', 'url': 'https://github.com/MariaDB/server/pull/364#issuecomment-339562152', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2017-11-20T10:31:06Z', 'updatedAt': '2017-11-20T10:31:06Z', 'url': 'https://github.com/MariaDB/server/pull/364#issuecomment-345655419', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2017-11-28T15:25:16Z', 'updatedAt': '2017-11-28T15:25:16Z', 'url': 'https://github.com/MariaDB/server/pull/364#issuecomment-347558340', 'author': {'login': 'ari'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-01-17T09:07:37Z', 'updatedAt': '2018-01-17T09:07:37Z', 'url': 'https://github.com/MariaDB/server/pull/364#issuecomment-358241327', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-01-17T09:13:09Z', 'updatedAt': '2018-01-17T09:13:09Z', 'url': 'https://github.com/MariaDB/server/pull/364#issuecomment-358242688', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-02-17T09:23:09Z', 'updatedAt': '2018-02-17T09:23:09Z', 'url': 'https://github.com/MariaDB/server/pull/364#issuecomment-366428799', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-02-22T08:09:15Z', 'updatedAt': '2018-02-22T08:09:15Z', 'url': 'https://github.com/MariaDB/server/pull/364#issuecomment-367598900', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server,249.70472222222222
26,CLOSED,MDExOlB1bGxSZXF1ZXN0ODE1NjM0Mzg=,MDEV-4476: mytop tracker,https://github.com/MariaDB/server/pull/215,2016-08-16 23:42:47+00:00,2019-11-14T22:36:24Z,2019-11-14 10:33:47+00:00,{'edges': [{'node': {'name': 'license-bsd-new'}}]},215,CONTRIBUTOR,jb-boin,,,261,475,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2016-08-17T07:04:28Z', 'updatedAt': '2016-08-17T07:04:28Z', 'url': 'https://github.com/MariaDB/server/pull/215#issuecomment-240330383', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2016-08-17T11:06:20Z', 'updatedAt': '2016-08-17T11:06:20Z', 'url': 'https://github.com/MariaDB/server/pull/215#issuecomment-240380850', 'author': {'login': 'jb-boin'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2017-03-09T18:42:35Z', 'updatedAt': '2017-03-09T18:42:35Z', 'url': 'https://github.com/MariaDB/server/pull/215#issuecomment-285441443', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2017-03-16T16:46:07Z', 'updatedAt': '2017-03-16T16:46:41Z', 'url': 'https://github.com/MariaDB/server/pull/215#issuecomment-287118727', 'author': {'login': 'jb-boin'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-03-05T20:24:40Z', 'updatedAt': '2018-03-05T20:24:40Z', 'url': 'https://github.com/MariaDB/server/pull/215#issuecomment-370552650', 'author': {'login': 'codership-jenkins'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-09-13T16:13:33Z', 'updatedAt': '2019-10-22T13:02:49Z', 'url': 'https://github.com/MariaDB/server/pull/215#issuecomment-531299562', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-11-05T07:49:49Z', 'updatedAt': '2019-11-05T07:49:49Z', 'url': 'https://github.com/MariaDB/server/pull/215#issuecomment-549703790', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-11-14T10:37:01Z', 'updatedAt': '2019-11-14T10:37:01Z', 'url': 'https://github.com/MariaDB/server/pull/215#issuecomment-553828790', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-11-14T14:12:32Z', 'updatedAt': '2019-11-14T14:12:32Z', 'url': 'https://github.com/MariaDB/server/pull/215#issuecomment-553905247', 'author': {'login': 'jb-boin'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-11-14T22:36:24Z', 'updatedAt': '2019-11-14T22:36:24Z', 'url': 'https://github.com/MariaDB/server/pull/215#issuecomment-554113569', 'author': {'login': 'an3l'}}}]}",MariaDB,server,501.0119560185185
27,CLOSED,MDExOlB1bGxSZXF1ZXN0ODE0ODQ4NTY=,GSOC-MDEV-371:Long unique constarints using hash index.,https://github.com/MariaDB/server/pull/214,2016-08-16 14:47:43+00:00,2019-02-26T21:37:12Z,2019-02-26 21:37:11+00:00,{'edges': []},214,NONE,shubhambaraiss,,,453,2003,43,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2018-03-05T20:24:42Z', 'updatedAt': '2018-03-05T20:24:42Z', 'url': 'https://github.com/MariaDB/server/pull/214#issuecomment-370552658', 'author': {'login': 'codership-jenkins'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-02-26T21:37:11Z', 'updatedAt': '2019-02-26T21:37:11Z', 'url': 'https://github.com/MariaDB/server/pull/214#issuecomment-467624019', 'author': {'login': 'vuvova'}}}]}",MariaDB,server,501.3835300925926
28,CLOSED,MDExOlB1bGxSZXF1ZXN0ODA4Mzc4Mjc=,MDEV-7258 support TokuDB read free replication,https://github.com/MariaDB/server/pull/213,2016-08-10 17:51:40+00:00,2018-01-23T22:25:24Z,2018-01-17 09:01:08+00:00,{'edges': []},213,CONTRIBUTOR,prohaska7,,,48,33,18,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2016-08-17T06:49:52Z', 'updatedAt': '2016-08-17T06:49:52Z', 'url': 'https://github.com/MariaDB/server/pull/213#issuecomment-240327926', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2016-12-06T19:16:50Z', 'updatedAt': '2016-12-06T19:16:50Z', 'url': 'https://github.com/MariaDB/server/pull/213#issuecomment-265244387', 'author': {'login': 'jocel1'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2016-12-08T16:56:36Z', 'updatedAt': '2016-12-08T16:56:36Z', 'url': 'https://github.com/MariaDB/server/pull/213#issuecomment-265792504', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2017-10-19T23:32:18Z', 'updatedAt': '2017-10-19T23:32:18Z', 'url': 'https://github.com/MariaDB/server/pull/213#issuecomment-338066092', 'author': {'login': 'atopiler'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2017-12-31T08:49:40Z', 'updatedAt': '2017-12-31T08:49:40Z', 'url': 'https://github.com/MariaDB/server/pull/213#issuecomment-354592509', 'author': {'login': 'starinacool'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-01-02T12:21:03Z', 'updatedAt': '2018-01-02T12:21:03Z', 'url': 'https://github.com/MariaDB/server/pull/213#issuecomment-354755744', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-01-23T22:24:18Z', 'updatedAt': '2018-01-23T22:25:24Z', 'url': 'https://github.com/MariaDB/server/pull/213#issuecomment-359952131', 'author': {'login': 'jocel1'}}}]}",MariaDB,server,507.255787037037
29,CLOSED,MDExOlB1bGxSZXF1ZXN0MjIzODg0Mjc=,mdev 6817,https://github.com/MariaDB/server/pull/13,2014-10-07 22:20:28+00:00,2019-09-04T07:22:12Z,2019-09-04 07:22:12+00:00,{'edges': []},13,NONE,rspadim,,,2,4,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2018-03-05T20:24:45Z', 'updatedAt': '2018-03-05T20:24:45Z', 'url': 'https://github.com/MariaDB/server/pull/13#issuecomment-370552679', 'author': {'login': 'codership-jenkins'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-06-05T13:00:57Z', 'updatedAt': '2019-06-05T13:01:29Z', 'url': 'https://github.com/MariaDB/server/pull/13#issuecomment-499072849', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-06-05T13:05:26Z', 'updatedAt': '2019-06-05T13:05:26Z', 'url': 'https://github.com/MariaDB/server/pull/13#issuecomment-499074511', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-09-04T07:22:12Z', 'updatedAt': '2019-09-04T07:22:12Z', 'url': 'https://github.com/MariaDB/server/pull/13#issuecomment-527777159', 'author': {'login': 'montywi'}}}]}",MariaDB,server,1180.0691203703705
30,CLOSED,MDExOlB1bGxSZXF1ZXN0MjE2MjI4MDI=,MDEV 6766,https://github.com/MariaDB/server/pull/8,2014-09-23 03:00:41+00:00,2019-09-03T11:40:02Z,2019-09-03 11:40:02+00:00,{'edges': []},8,NONE,rspadim,,,9,47,5,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2018-03-05T20:24:49Z', 'updatedAt': '2018-03-05T20:24:49Z', 'url': 'https://github.com/MariaDB/server/pull/8#issuecomment-370552696', 'author': {'login': 'codership-jenkins'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-06-05T12:25:18Z', 'updatedAt': '2019-06-05T12:25:18Z', 'url': 'https://github.com/MariaDB/server/pull/8#issuecomment-499061117', 'author': {'login': 'sanja-byelkin'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-09-03T11:40:02Z', 'updatedAt': '2019-09-03T11:40:02Z', 'url': 'https://github.com/MariaDB/server/pull/8#issuecomment-527422122', 'author': {'login': 'sanja-byelkin'}}}]}",MariaDB,server,1194.874525462963
31,CLOSED,MDExOlB1bGxSZXF1ZXN0MjE2MTAxNzk=,MDEV-6631 / MDEV-7132,https://github.com/MariaDB/server/pull/7,2014-09-22 21:23:37+00:00,2019-09-03T11:37:45Z,2019-09-03 11:37:45+00:00,{'edges': []},7,NONE,rspadim,,,12,58,3,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2018-03-05T20:24:53Z', 'updatedAt': '2018-03-05T20:24:53Z', 'url': 'https://github.com/MariaDB/server/pull/7#issuecomment-370552715', 'author': {'login': 'codership-jenkins'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-09-03T11:37:45Z', 'updatedAt': '2019-09-03T11:37:45Z', 'url': 'https://github.com/MariaDB/server/pull/7#issuecomment-527421462', 'author': {'login': 'sanja-byelkin'}}}]}",MariaDB,server,1195.108599537037
32,CLOSED,MDExOlB1bGxSZXF1ZXN0MTc1ODI3NTA=,Added Master_Host to the Replication information,https://github.com/MariaDB/server/pull/3,2014-06-25 10:39:29+00:00,2018-12-13T20:43:20Z,2018-12-13 20:43:20+00:00,{'edges': []},3,NONE,kahun,,,9,10,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2016-09-21T09:06:01Z', 'updatedAt': '2016-09-21T09:06:01Z', 'url': 'https://github.com/MariaDB/server/pull/3#issuecomment-248553933', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-03-05T20:24:55Z', 'updatedAt': '2018-03-05T20:24:55Z', 'url': 'https://github.com/MariaDB/server/pull/3#issuecomment-370552727', 'author': {'login': 'codership-jenkins'}}}]}",MariaDB,server,1284.555914351852
