,state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,mergedBy,mergeCommit,comments,org,repo,openTimeDays
102,CLOSED,MDExOlB1bGxSZXF1ZXN0MjI0NjE5MDgy,MDEV-17333 Assertion in update_auto_increment() upon exotic LOAD,https://github.com/MariaDB/server/pull/893,2018-10-22 08:42:20+00:00,2019-10-09T09:33:40Z,2019-10-09 09:33:40+00:00,{'edges': [{'node': {'name': 'license-bsd-new'}}]},893,CONTRIBUTOR,midenok,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-10-09T09:33:40Z', 'updatedAt': '2019-10-09T09:33:40Z', 'url': 'https://github.com/MariaDB/server/pull/893#issuecomment-539921559', 'author': {'login': 'midenok'}}}]}",MariaDB,server,69.63726851851852
103,MERGED,MDExOlB1bGxSZXF1ZXN0MjI0MjU4NDk1,"MDEV-17508 Fix bug for spider when using ""not like""",https://github.com/MariaDB/server/pull/890,2018-10-19 11:42:33+00:00,2019-04-16T14:10:06Z,2019-04-16 14:10:06+00:00,{'edges': [{'node': {'name': 'license-mca'}}]},890,CONTRIBUTOR,willhan123,{'login': 'Kentoku'},{'oid': 'f66e006b08434e8b5e14ae5ffdede8c605646d6b'},"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-10-19T23:05:27Z', 'updatedAt': '2018-10-19T23:05:27Z', 'url': 'https://github.com/MariaDB/server/pull/890#issuecomment-431523118', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-10-19T23:09:47Z', 'updatedAt': '2018-10-19T23:10:14Z', 'url': 'https://github.com/MariaDB/server/pull/890#issuecomment-431523837', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-10-22T02:12:41Z', 'updatedAt': '2018-10-22T02:12:41Z', 'url': 'https://github.com/MariaDB/server/pull/890#issuecomment-431726781', 'author': {'login': 'willhan123'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-10-26T01:13:24Z', 'updatedAt': '2018-10-26T01:13:24Z', 'url': 'https://github.com/MariaDB/server/pull/890#issuecomment-433254560', 'author': {'login': 'felixliang'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-10-26T05:20:42Z', 'updatedAt': '2018-10-26T05:20:42Z', 'url': 'https://github.com/MariaDB/server/pull/890#issuecomment-433289748', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-10-26T20:25:51Z', 'updatedAt': '2018-10-26T20:25:51Z', 'url': 'https://github.com/MariaDB/server/pull/890#issuecomment-433533158', 'author': {'login': 'felixliang'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-10-30T06:56:08Z', 'updatedAt': '2018-10-30T06:56:08Z', 'url': 'https://github.com/MariaDB/server/pull/890#issuecomment-434191660', 'author': {'login': 'willhan123'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-15T11:42:43Z', 'updatedAt': '2019-03-15T11:42:43Z', 'url': 'https://github.com/MariaDB/server/pull/890#issuecomment-473255110', 'author': {'login': 'willhan123'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-15T13:03:57Z', 'updatedAt': '2019-03-15T13:03:57Z', 'url': 'https://github.com/MariaDB/server/pull/890#issuecomment-473277705', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-18T10:18:34Z', 'updatedAt': '2019-03-18T10:18:34Z', 'url': 'https://github.com/MariaDB/server/pull/890#issuecomment-473850583', 'author': {'login': 'willhan123'}}}]}",MariaDB,server,72.51211805555556
104,MERGED,MDExOlB1bGxSZXF1ZXN0MjIyMzkwNzk2,MDEV-17323: Backport INFORMATION_SCHEMA.CHECK_CONSTRAINTS,https://github.com/MariaDB/server/pull/882,2018-10-12 08:40:07+00:00,2019-01-16T11:34:55Z,2019-01-16 11:34:55+00:00,{'edges': []},882,CONTRIBUTOR,an3l,{'login': 'cvicentiu'},{'oid': 'f3e9d9a6e6b2614bf5d57ccf9434c980e4a90424'},"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-10-14T17:52:43Z', 'updatedAt': '2018-10-14T17:52:43Z', 'url': 'https://github.com/MariaDB/server/pull/882#issuecomment-429647086', 'author': {'login': 'cvicentiu'}}}]}",MariaDB,server,79.63880787037037
105,MERGED,MDExOlB1bGxSZXF1ZXN0MjIxODMxODQw,MDEV-17421: mtr does not restart the server whose parameters were changed,https://github.com/MariaDB/server/pull/880,2018-10-10 15:20:05+00:00,2019-01-23T16:03:52Z,2019-01-23 16:03:51+00:00,{'edges': []},880,CONTRIBUTOR,sysprg,{'login': 'janlindstrom'},{'oid': '2d098933eef9b988da9a57ed294cc8a63582cdcf'},"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-10-10T16:30:04Z', 'updatedAt': '2018-10-10T16:30:04Z', 'url': 'https://github.com/MariaDB/server/pull/880#issuecomment-428640350', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server,81.36105324074074
106,CLOSED,MDExOlB1bGxSZXF1ZXN0MjE5MTM3OTEy,MDEV-17332 use -f with pgrep,https://github.com/MariaDB/server/pull/873,2018-09-29 09:36:36+00:00,2019-07-08T11:26:07Z,2019-07-08 11:26:06+00:00,{'edges': [{'node': {'name': 'license-bsd-new'}}]},873,CONTRIBUTOR,mostafahussein,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-10-01T10:49:24Z', 'updatedAt': '2018-10-01T10:49:24Z', 'url': 'https://github.com/MariaDB/server/pull/873#issuecomment-425865420', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-10-01T12:51:23Z', 'updatedAt': '2018-10-01T13:21:01Z', 'url': 'https://github.com/MariaDB/server/pull/873#issuecomment-425895667', 'author': {'login': 'mostafahussein'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-10-01T13:04:55Z', 'updatedAt': '2018-10-01T13:08:51Z', 'url': 'https://github.com/MariaDB/server/pull/873#issuecomment-425900057', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-10-01T13:21:36Z', 'updatedAt': '2018-10-01T13:21:36Z', 'url': 'https://github.com/MariaDB/server/pull/873#issuecomment-425905182', 'author': {'login': 'mostafahussein'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-10-17T17:32:58Z', 'updatedAt': '2018-10-17T17:32:58Z', 'url': 'https://github.com/MariaDB/server/pull/873#issuecomment-430719080', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-11T10:01:37Z', 'updatedAt': '2019-03-12T10:18:55Z', 'url': 'https://github.com/MariaDB/server/pull/873#issuecomment-471476312', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-12T08:31:33Z', 'updatedAt': '2019-03-12T08:31:33Z', 'url': 'https://github.com/MariaDB/server/pull/873#issuecomment-471903853', 'author': {'login': 'fauust'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-07-08T11:26:06Z', 'updatedAt': '2019-07-08T11:26:06Z', 'url': 'https://github.com/MariaDB/server/pull/873#issuecomment-509187043', 'author': {'login': 'an3l'}}}]}",MariaDB,server,92.59958333333333
107,CLOSED,MDExOlB1bGxSZXF1ZXN0MjE3Mjc1OTM2,MDEV-15951 system versioning by trx id doesn't work with partitioning,https://github.com/MariaDB/server/pull/870,2018-09-21 12:59:19+00:00,2019-04-02T08:07:27Z,2019-04-02 08:07:27+00:00,{'edges': []},870,CONTRIBUTOR,FooBarrior,,,{'edges': []},MariaDB,server,100.45880787037036
108,CLOSED,MDExOlB1bGxSZXF1ZXN0MjE2ODczMjE0,MDEV-16370 row-based binlog events (updates by primary key) can not b…,https://github.com/MariaDB/server/pull/869,2018-09-20 07:41:51+00:00,2019-04-29T14:51:41Z,2019-04-29 14:51:41+00:00,{'edges': [{'node': {'name': 'license-bsd-new'}}]},869,CONTRIBUTOR,midenok,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-29T14:51:41Z', 'updatedAt': '2019-04-29T14:51:41Z', 'url': 'https://github.com/MariaDB/server/pull/869#issuecomment-487611313', 'author': {'login': 'midenok'}}}]}",MariaDB,server,101.67927083333333
109,CLOSED,MDExOlB1bGxSZXF1ZXN0MjE2NTQ1Nzgw,"MDEV-17082, MDEV-16973, MDEV-16974, MDEV-16975, MDEV-16978  Application-time periods support: CREATE, DELETE, UPDATE, ALTER TABLE, WITHOUT OVERLAPS",https://github.com/MariaDB/server/pull/867,2018-09-19 07:54:56+00:00,2019-02-04T23:35:49Z,2019-02-04 23:35:49+00:00,{'edges': []},867,CONTRIBUTOR,FooBarrior,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-09-24T04:40:32Z', 'updatedAt': '2018-09-24T04:40:47Z', 'url': 'https://github.com/MariaDB/server/pull/867#issuecomment-423875736', 'author': {'login': 'FooBarrior'}}}]}",MariaDB,server,102.67018518518519
110,CLOSED,MDExOlB1bGxSZXF1ZXN0MjE0MjU2NTcx,MDEV-16937 Strict SQL with system versioned tables causes issues,https://github.com/MariaDB/server/pull/862,2018-09-10 09:50:00+00:00,2019-09-06T18:31:50Z,2019-09-06 18:31:49+00:00,{'edges': [{'node': {'name': 'license-bsd-new'}}]},862,CONTRIBUTOR,midenok,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-01T17:16:26Z', 'updatedAt': '2018-11-01T17:16:26Z', 'url': 'https://github.com/MariaDB/server/pull/862#issuecomment-435114955', 'author': {'login': 'midenok'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-03-28T21:47:32Z', 'updatedAt': '2019-03-28T21:47:32Z', 'url': 'https://github.com/MariaDB/server/pull/862#issuecomment-477783527', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-01T10:26:23Z', 'updatedAt': '2019-04-01T10:26:23Z', 'url': 'https://github.com/MariaDB/server/pull/862#issuecomment-478524263', 'author': {'login': 'midenok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-09-06T18:31:49Z', 'updatedAt': '2019-09-06T18:31:49Z', 'url': 'https://github.com/MariaDB/server/pull/862#issuecomment-528965497', 'author': {'login': 'midenok'}}}]}",MariaDB,server,111.59027777777777
111,CLOSED,MDExOlB1bGxSZXF1ZXN0MjEzNTg2OTkx,MDEV-12715: Remove mysql.user.password column,https://github.com/MariaDB/server/pull/861,2018-09-06 11:37:37+00:00,2019-02-05T14:23:49Z,2019-02-05 14:23:49+00:00,{'edges': []},861,CONTRIBUTOR,an3l,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-02-05T02:37:22Z', 'updatedAt': '2019-02-05T02:37:22Z', 'url': 'https://github.com/MariaDB/server/pull/861#issuecomment-460492425', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-02-05T14:23:49Z', 'updatedAt': '2019-02-05T14:23:49Z', 'url': 'https://github.com/MariaDB/server/pull/861#issuecomment-460655477', 'author': {'login': 'vuvova'}}}]}",MariaDB,server,115.51554398148149
112,CLOSED,MDExOlB1bGxSZXF1ZXN0MjEyNzM4OTM2,MDEV-16144 Default TIMESTAMP clause for SELECT from versioned,https://github.com/MariaDB/server/pull/860,2018-09-03 12:49:32+00:00,2019-09-06T15:25:17Z,2019-09-06 15:25:16+00:00,{'edges': [{'node': {'name': 'license-bsd-new'}}]},860,CONTRIBUTOR,midenok,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-09-06T15:25:16Z', 'updatedAt': '2019-09-06T15:25:16Z', 'url': 'https://github.com/MariaDB/server/pull/860#issuecomment-528899569', 'author': {'login': 'midenok'}}}]}",MariaDB,server,118.46560185185186
113,CLOSED,MDExOlB1bGxSZXF1ZXN0MjEwOTM2OTMy,MDEV-307 Add functionality for database comments,https://github.com/MariaDB/server/pull/853,2018-08-26 06:35:42+00:00,2019-05-21T06:55:11Z,2019-05-21 06:55:11+00:00,{'edges': [{'node': {'name': 'license-bsd-new'}}]},853,CONTRIBUTOR,tntnatbry,,,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-08-29T07:54:37Z', 'updatedAt': '2018-08-29T07:54:37Z', 'url': 'https://github.com/MariaDB/server/pull/853#issuecomment-416860504', 'author': {'login': 'cvicentiu'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-08-29T14:35:49Z', 'updatedAt': '2018-08-29T14:35:49Z', 'url': 'https://github.com/MariaDB/server/pull/853#issuecomment-416977008', 'author': {'login': 'tntnatbry'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-08-29T15:13:12Z', 'updatedAt': '2018-08-29T15:13:12Z', 'url': 'https://github.com/MariaDB/server/pull/853#issuecomment-416990550', 'author': {'login': 'cvicentiu'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-08-30T06:31:42Z', 'updatedAt': '2018-08-30T06:31:42Z', 'url': 'https://github.com/MariaDB/server/pull/853#issuecomment-417205067', 'author': {'login': 'tntnatbry'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-09-04T04:49:01Z', 'updatedAt': '2018-09-04T04:49:01Z', 'url': 'https://github.com/MariaDB/server/pull/853#issuecomment-418240187', 'author': {'login': 'tntnatbry'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-12T04:36:52Z', 'updatedAt': '2018-12-12T04:36:52Z', 'url': 'https://github.com/MariaDB/server/pull/853#issuecomment-446459335', 'author': {'login': 'tntnatbry'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-05-11T18:22:55Z', 'updatedAt': '2019-05-11T18:22:55Z', 'url': 'https://github.com/MariaDB/server/pull/853#issuecomment-491533483', 'author': {'login': 'cvicentiu'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-05-16T08:33:05Z', 'updatedAt': '2019-05-16T08:33:05Z', 'url': 'https://github.com/MariaDB/server/pull/853#issuecomment-492972846', 'author': {'login': 'robertbindar'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-05-21T06:55:11Z', 'updatedAt': '2019-05-21T06:55:11Z', 'url': 'https://github.com/MariaDB/server/pull/853#issuecomment-494264063', 'author': {'login': 'robertbindar'}}}]}",MariaDB,server,126.72520833333333
114,CLOSED,MDExOlB1bGxSZXF1ZXN0MjEwODQxNDM3,Add condition when processing the apc request for unittest,https://github.com/MariaDB/server/pull/852,2018-08-24 20:29:52+00:00,2019-09-06T07:56:53Z,2019-09-06 07:56:53+00:00,{'edges': []},852,CONTRIBUTOR,an3l,,,{'edges': []},MariaDB,server,128.14592592592592
115,CLOSED,MDExOlB1bGxSZXF1ZXN0MjA5MzMxNTYw,MDEV-17016: Fixed failed assertion in the ha_partition::external_lock(),https://github.com/MariaDB/server/pull/845,2018-08-18 21:33:36+00:00,2019-02-15T01:57:30Z,2019-02-15 01:57:30+00:00,{'edges': []},845,CONTRIBUTOR,sysprg,,,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-08-25T15:10:39Z', 'updatedAt': '2018-08-25T15:10:39Z', 'url': 'https://github.com/MariaDB/server/pull/845#issuecomment-415975764', 'author': {'login': 'cvicentiu'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-08-25T15:11:45Z', 'updatedAt': '2018-08-25T15:11:45Z', 'url': 'https://github.com/MariaDB/server/pull/845#issuecomment-415975834', 'author': {'login': 'cvicentiu'}}}]}",MariaDB,server,134.10166666666666
116,CLOSED,MDExOlB1bGxSZXF1ZXN0MjA3ODM5NTQw,Adding -j option to dpkg-buildpackage. Value taken from DEB_BUILD_OPT…,https://github.com/MariaDB/server/pull/843,2018-08-12 20:44:17+00:00,2019-06-13T09:47:21Z,2019-06-13 09:47:21+00:00,{'edges': []},843,MEMBER,rasmushoj,,,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-08-14T07:37:18Z', 'updatedAt': '2018-08-14T07:37:18Z', 'url': 'https://github.com/MariaDB/server/pull/843#issuecomment-412782372', 'author': {'login': 'shinnok'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-08-16T09:00:08Z', 'updatedAt': '2018-08-16T09:00:08Z', 'url': 'https://github.com/MariaDB/server/pull/843#issuecomment-413475809', 'author': {'login': 'shinnok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-08-29T13:58:47Z', 'updatedAt': '2018-08-29T13:58:47Z', 'url': 'https://github.com/MariaDB/server/pull/843#issuecomment-416963734', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-08-29T14:00:57Z', 'updatedAt': '2018-08-29T14:00:57Z', 'url': 'https://github.com/MariaDB/server/pull/843#issuecomment-416964522', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-08-29T14:44:21Z', 'updatedAt': '2018-08-29T14:45:15Z', 'url': 'https://github.com/MariaDB/server/pull/843#issuecomment-416980107', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-07T09:05:42Z', 'updatedAt': '2019-01-07T09:05:42Z', 'url': 'https://github.com/MariaDB/server/pull/843#issuecomment-451866722', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-06-04T18:32:28Z', 'updatedAt': '2019-06-04T18:32:28Z', 'url': 'https://github.com/MariaDB/server/pull/843#issuecomment-498790226', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-06-13T09:47:21Z', 'updatedAt': '2019-06-13T09:47:21Z', 'url': 'https://github.com/MariaDB/server/pull/843#issuecomment-501632285', 'author': {'login': 'rasmushoj'}}}]}",MariaDB,server,140.13591435185185
117,CLOSED,MDExOlB1bGxSZXF1ZXN0MjA0ODY3MTgx,"MDEV-15412 For any non-existing transaction ID, AS OF provides the current table contents without a warning",https://github.com/MariaDB/server/pull/832,2018-07-30 16:54:59+00:00,2019-04-02T08:07:27Z,2019-04-02 08:07:27+00:00,{'edges': [{'node': {'name': 'license-bsd-new'}}]},832,CONTRIBUTOR,midenok,,,{'edges': []},MariaDB,server,153.29515046296297
118,CLOSED,MDExOlB1bGxSZXF1ZXN0MjA0NzU1NzM1,MDEV-16804 SYSTEM VERSIONING columns not showing as GENERATED,https://github.com/MariaDB/server/pull/830,2018-07-30 10:10:52+00:00,2019-06-14T20:12:13Z,2019-06-14 20:12:13+00:00,{'edges': [{'node': {'name': 'license-bsd-new'}}]},830,CONTRIBUTOR,midenok,,,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-03-27T19:02:53Z', 'updatedAt': '2019-03-27T19:02:53Z', 'url': 'https://github.com/MariaDB/server/pull/830#issuecomment-477305734', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-30T18:02:42Z', 'updatedAt': '2019-03-30T18:02:42Z', 'url': 'https://github.com/MariaDB/server/pull/830#issuecomment-478272144', 'author': {'login': 'midenok'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-05-20T17:05:58Z', 'updatedAt': '2019-05-20T17:07:10Z', 'url': 'https://github.com/MariaDB/server/pull/830#issuecomment-494071902', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-05-20T17:35:03Z', 'updatedAt': '2019-05-20T17:35:03Z', 'url': 'https://github.com/MariaDB/server/pull/830#issuecomment-494081713', 'author': {'login': 'vuvova'}}}]}",MariaDB,server,153.57578703703703
119,CLOSED,MDExOlB1bGxSZXF1ZXN0MjAyODM2ODYz,MDEV-16252: MINIMAL binlog_row_image does not work for versioned tables,https://github.com/MariaDB/server/pull/822,2018-07-20 12:36:49+00:00,2019-04-02T08:07:28Z,2019-04-02 08:07:28+00:00,{'edges': []},822,CONTRIBUTOR,FooBarrior,,,{'edges': []},MariaDB,server,163.47443287037038
120,CLOSED,MDExOlB1bGxSZXF1ZXN0MjAyODM0NTk5,MDEV-16764: Crash on delete from sql-versioned table with update trigger,https://github.com/MariaDB/server/pull/821,2018-07-20 12:26:48+00:00,2019-09-09T11:35:19Z,2019-09-09 11:35:18+00:00,{'edges': []},821,CONTRIBUTOR,FooBarrior,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-09-04T20:06:33Z', 'updatedAt': '2018-09-04T20:06:33Z', 'url': 'https://github.com/MariaDB/server/pull/821#issuecomment-418500450', 'author': {'login': 'FooBarrior'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-09-09T11:35:18Z', 'updatedAt': '2019-09-09T11:35:18Z', 'url': 'https://github.com/MariaDB/server/pull/821#issuecomment-529429767', 'author': {'login': 'FooBarrior'}}}]}",MariaDB,server,163.4813888888889
121,CLOSED,MDExOlB1bGxSZXF1ZXN0MjAyNTAxNzE3,MDEV-9519 This is patch for the https://jira.mariadb.org/browse/MDEV-9519 issue,https://github.com/MariaDB/server/pull/817,2018-07-19 09:41:23+00:00,2019-02-15T10:04:38Z,2019-02-15 10:04:37+00:00,{'edges': []},817,CONTRIBUTOR,sysprg,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-02-15T10:04:37Z', 'updatedAt': '2019-02-15T10:04:37Z', 'url': 'https://github.com/MariaDB/server/pull/817#issuecomment-463979769', 'author': {'login': 'sysprg'}}}]}",MariaDB,server,164.59626157407408
122,CLOSED,MDExOlB1bGxSZXF1ZXN0MjAxNjI1NTU4,MDEV-16594 ALTER DATA DIRECTORY in PARTITIONS of InnoDB storage does nothing silently,https://github.com/MariaDB/server/pull/814,2018-07-16 12:43:47+00:00,2019-09-09T15:24:09Z,2019-09-09 12:32:48+00:00,{'edges': [{'node': {'name': 'license-bsd-new'}}]},814,CONTRIBUTOR,kevgs,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-09-09T12:32:47Z', 'updatedAt': '2019-09-09T12:32:47Z', 'url': 'https://github.com/MariaDB/server/pull/814#issuecomment-529451082', 'author': {'login': 'holyfoot'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-09-09T15:24:09Z', 'updatedAt': '2019-09-09T15:24:09Z', 'url': 'https://github.com/MariaDB/server/pull/814#issuecomment-529530586', 'author': {'login': 'kevgs'}}}]}",MariaDB,server,167.4695949074074
123,CLOSED,MDExOlB1bGxSZXF1ZXN0MTk5MzI0MDk0,MDEV-16690 node hang due to conflicting inserts in FK child table,https://github.com/MariaDB/server/pull/811,2018-07-04 21:11:33+00:00,2019-01-15T08:13:22Z,2019-01-15 08:13:22+00:00,{'edges': []},811,CONTRIBUTOR,sjaakola,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-15T08:13:22Z', 'updatedAt': '2019-01-15T08:13:22Z', 'url': 'https://github.com/MariaDB/server/pull/811#issuecomment-454302513', 'author': {'login': 'dr-m'}}}]}",MariaDB,server,179.11697916666665
124,MERGED,MDExOlB1bGxSZXF1ZXN0MTk4NjI3MzEz,MDEV-16620: Add JSON_ARRAYAGG function,https://github.com/MariaDB/server/pull/810,2018-07-02 09:53:08+00:00,2019-10-10T12:15:10Z,2019-10-10 12:12:02+00:00,{'edges': []},810,CONTRIBUTOR,markus456,{'login': 'holyfoot'},{'oid': 'd0fc07c85f1b01291c78a9ea42525d57df7b66b7'},"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2018-10-17T19:29:39Z', 'updatedAt': '2018-10-17T19:29:39Z', 'url': 'https://github.com/MariaDB/server/pull/810#issuecomment-430758223', 'author': {'login': 'markuman'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-05-09T13:33:39Z', 'updatedAt': '2019-05-09T13:33:39Z', 'url': 'https://github.com/MariaDB/server/pull/810#issuecomment-490906697', 'author': {'login': 'markus456'}}}]}",MariaDB,server,181.58810185185186
125,CLOSED,MDExOlB1bGxSZXF1ZXN0MTk4NjIxNjk5,MDEV-16658 Memory leak in mysqltest on connect failure,https://github.com/MariaDB/server/pull/809,2018-07-02 09:32:02+00:00,2019-01-24T10:41:04Z,2019-01-24 10:41:00+00:00,{'edges': []},809,CONTRIBUTOR,kevgs,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-24T10:41:00Z', 'updatedAt': '2019-01-24T10:41:00Z', 'url': 'https://github.com/MariaDB/server/pull/809#issuecomment-457151206', 'author': {'login': 'kevgs'}}}]}",MariaDB,server,181.60275462962963
126,CLOSED,MDExOlB1bGxSZXF1ZXN0MTk3OTg2Nzc0,Add FLOAT and DOUBLE data interchange functions.,https://github.com/MariaDB/server/pull/805,2018-06-28 10:34:33+00:00,2019-09-04T07:41:05Z,2019-09-04 07:36:45+00:00,{'edges': []},805,CONTRIBUTOR,ericherman,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-07-01T12:57:06Z', 'updatedAt': '2018-07-01T12:57:06Z', 'url': 'https://github.com/MariaDB/server/pull/805#issuecomment-401605166', 'author': {'login': 'ericherman'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-07-01T13:06:32Z', 'updatedAt': '2018-07-01T13:06:32Z', 'url': 'https://github.com/MariaDB/server/pull/805#issuecomment-401605757', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-07-01T13:29:11Z', 'updatedAt': '2018-07-01T13:29:34Z', 'url': 'https://github.com/MariaDB/server/pull/805#issuecomment-401606996', 'author': {'login': 'ericherman'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-07-01T13:47:35Z', 'updatedAt': '2018-07-01T13:47:35Z', 'url': 'https://github.com/MariaDB/server/pull/805#issuecomment-401608057', 'author': {'login': 'vaintroub'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-07-01T19:36:49Z', 'updatedAt': '2018-07-01T19:36:49Z', 'url': 'https://github.com/MariaDB/server/pull/805#issuecomment-401628116', 'author': {'login': 'ericherman'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-09-04T07:41:05Z', 'updatedAt': '2019-09-04T07:41:05Z', 'url': 'https://github.com/MariaDB/server/pull/805#issuecomment-527783123', 'author': {'login': 'abarkov'}}}]}",MariaDB,server,185.55934027777778
